127,Bao nhiêu năm dạy các con và do đó bấy nhiêu năm nói to đến mức như đã lấy thói quen nói chuyện và khi nói thì dạy các con.
128,Alyosha sau đó còn nhớ vài điều ông đã nói lúc đó. Dù ông nói rõ ràng và dù giọng còn đủ vững nhưng lời lẽ ông khá thiếu mạch lạc.
129,Ông nói về nhiều điều có vẻ như muốn nói hết mọi thứ bày tỏ tất cả thêm một lần nữa trước phút lìa đời.
130,Đừng sợ tội lỗi của mình dù đã nhận ra nó miễn là có sự ăn năn; nhưng đừng mặc cả với Thượng Đế.
131,Tuy nhiên trưởng lão nói rời rạc hơn so với những gì được trình bày ở đây và như Alyosha ghi lại sau đó.
132,Đôi khi ông ngừng nói hoàn toàn như đang tập hợp sức lực thở hổn hển nhưng dường như trong trạng thái xuất thần.
133,Người ta lắng nghe ông với sự cảm động dù nhiều người ngạc nhiên vì những lời ông và thấy trong đó có sự tối nghĩa...
134,Rồi sau đó tất cả những lời đó được nhớ lại.
135,Sự mong đợi trong một số người gần như là lo lắng ở người khác thì trang nghiêm.
136,Vấn đề là như thế này. Khi giáo sư đưa con mắt thiên tài của mình vào thị kính lần đầu tiên trong cuộc đời ông chú ý đến việc trong cuộn xoắn nhiều màu sắc có một tia sáng đặc biệt nổi bật rõ ràng và đậm đặc.
137,Trong đó trong tia sáng giáo sư nhìn thấy điều gì đó quan trọng và có ý nghĩa hơn ngàn lần so với bản thân tia sáng đứa trẻ mỏng manh vô tình được sinh ra khi gương và thấu kính kính hiển vi di chuyển.
138,Không biết đã bao lâu anh ta vật lộn với những "pút-xơ-ska" này rồi và theo tôi thì hoàn toàn vô ích cho nhân loại. Ở vào vị trí của anh ta tôi đã từ lâu bỏ cuộc và làm việc gì khác với cùng mức lương đó.
139,Tôi ở bên anh từ đầu nhưng đến nay vẫn không hiểu rõ anh đang tìm kiếm điều gì từ chúng thật lòng mà nói thì tôi cũng không mấy muốn hiểu. Để anh tự hiểu tự tìm ra lúc đó có thể tôi sẽ lắng nghe.
140,Rồi lúc đó mọi thứ sẽ trở nên rõ ràng với anh sẽ được vinh dự và ca ngợi và toàn bộ khoa học thế giới sẽ rùng mình vì sung sướng. Nhưng hiện tại theo tôi hiểu còn rất lâu mới đến được đó. Anh chưa đạt được gì chỉ kiệt sức hoàn toàn trở nên xám xịt.
141,Lúc đầu tôi không hiểu anh nghĩ anh định mua nó ở đâu đó nhưng mua ở đâu được thứ như vậy có lẽ nó là vật duy nhất như thế trên đời mà anh cũng không đủ tiền để mua.
142,Nhìn vào đó thì thấy – đất như đất. Mặt trời chiếu vào nó như chiếu vào mảnh đất còn lại và dường như không có gì thay đổi mọi thứ vẫn như mười ba năm trước.
143,Tôi đang tiến đến nơi tôi phải đến. Xung quanh tôi áp sát mặt đường rừng xanh mướt trải dài thỉnh thoảng nhường chỗ cho những bãi đầy cỏ vàng.
144,Mặt trời đã lặn từng giờ không sao lặn được và cứ lơ lửng thấp trên đường chân trời. Xe lăn trên con đường hẹp trải đá dăm giòn. Những hòn đá to tôi để gầm bánh xe cán qua và mỗi lần trong khoang hành lý lại kêu loảng xoảng và ầm ầm tiếng những can rỗng.
145,Từ bên phải trong rừng bước ra hai người bước lên lề đường và dừng lại nhìn về phía tôi. Một người giơ tay. Tôi nhả ga đang quan sát họ. Theo tôi thấy thì đó là những người đi săn những thanh niên có lẽ hơi lớn tuổi hơn tôi một chút. Gương mặt họ làm tôi ưa ngay và tôi dừng xe.
146,Người thứ hai có râu đỏ và không có ria cũng mỉm cười nhìn ra từ sau vai anh kia. Nhìn chung họ đúng là những người dễ mến.
147,Lên xe ngồi đi tôi nói. Một người ngồi trước một người ngồi sau không thì ở ghế sau tôi có đồ đạc. Ân nhân ơi! người mũi khoằm vui mừng kêu lên cởi súng khỏi vai và ngồi cạnh tôi. Người có râu nhìn do dự vào cửa sau hỏi: Tôi có thể ngồi ở đây được không?
148,Tôi nghiêng người qua tựa ghế và giúp anh ta dọn chỗ đang bị túi ngủ và tấm lều cuộn lại chiếm. Anh ta ngồi xuống một cách tế nhị đặt súng giữa hai đầu gối. Đóng cửa cho chặt vào tôi nói. Mọi thứ diễn ra như thường lệ. Xe chạy. Người mũi khoằm quay ra sau và huyên thuyên nói rằng ngồi xe con thì thích hơn đi bộ nhiều.
149,Xếp gọn áo choàng lại tôi khuyên nhìn anh ta qua gương chiếu hậu. Áo choàng của anh bị kẹp. Khoảng năm phút sau mọi thứ cuối cùng cũng ổn. Tôi hỏi: Còn khoảng mười kilômét đến Solovets không? Vâng người mũi khoằm đáp. Hay hơn một chút. Đường thật ra không tốt lắm – cho xe tải.
150,Đường khá ổn tôi phản đối. Người ta bảo tôi rằng tôi sẽ không đi qua được luôn. Đường này thậm chí mùa thu cũng có thể đi được. Ở đây thì có thể nhưng từ Korobets là đường đất. Năm nay mùa hè khô mọi thứ đã ráo cả.
151,Ai nói thế? người mũi khoằm hỏi. Merlin nói. Không hiểu sao họ cười. Tôi rút thuốc lá ra châm thuốc và mời họ hút. Nhà máy Clara Zetkin người mũi khoằm nói ngắm gói thuốc. Anh từ Leningrad à? Vâng.
152,Đi du lịch à? Du lịch tôi nói. Còn các anh là dân địa phương à? Thổ dân người mũi khoằm nói. Tôi từ Murmansk người có râu nói. Với người Leningrad thì Solovets hay Murmansk cũng giống nhau: miền Bắc.
153,Không sao lại thế tôi nói lịch sự. Anh sẽ dừng ở Solovets? người mũi khoằm hỏi. Dĩ nhiên tôi nói. Tôi đến Solovets. Anh có người thân hay quen biết ở đó không? Không tôi nói. Chỉ chờ mấy người bạn. Họ đi theo bờ biển còn Solovets là điểm hẹn của chúng tôi.
154,Phía trước tôi thấy một đống đá lớn đạp phanh và nói: Nắm chặt vào. Xe rung lắc và nhảy lên. Người mũi khoằm bị va mũi vào nòng súng. Động cơ gầm rú đá va vào gầm xe.
155,Tội nghiệp xe người mũi khoằm nói. Biết làm sao... tôi nói. Không phải ai cũng chạy xe của mình trên con đường như thế này. Tôi thì chạy được tôi nói.
156,Đống đá kết thúc. À vậy là xe không phải của anh người mũi khoằm đoán ra. Làm gì có xe! Đây là xe thuê. Rõ rồi người mũi khoằm nói theo tôi thấy có vẻ thất vọng.
157,Tôi thấy mình bị xúc phạm. Mua xe để chạy trên đường nhựa thì có ý nghĩa gì? Ở nơi có đường nhựa thì chẳng có gì thú vị còn nơi thú vị thì không có đường nhựa.
158,Đương nhiên người mũi khoằm lịch sự đồng ý. Theo tôi thì biến xe thành thần tượng là ngốc nghếch tôi tuyên bố. Ngốc nghếch người có râu nói. Nhưng không phải ai cũng nghĩ thế.
159,Chúng tôi nói chuyện về xe cộ và đi đến kết luận rằng nếu đã mua thứ gì thì nên mua GAZ-69 xe địa hình nhưng tiếc thay chúng không được bán.
160,Rồi người mũi khoằm hỏi: Anh làm việc ở đâu? Tôi trả lời. Tuyệt vời! người mũi khoằm kêu lên. Lập trình viên! Chúng tôi cần đúng một lập trình viên. Nghe này bỏ viện của anh đi và đến với chúng tôi! Các anh có gì nào? Các anh có gì nào?
161,Chúng tôi có gì? người mũi khoằm hỏi và quay lại. Aldan-3 người có râu nói. Máy giỏi tôi nói. Và chạy tốt không? Thì phải nói thế nào nhỉ... Rõ rồi tôi nói. Thực ra chưa điều chỉnh xong người có râu nói. Ở lại với chúng tôi anh sẽ điều chỉnh...
162,Còn chuyển công tác thì chúng tôi lo trong nháy mắt người mũi khoằm thêm vào. Các anh làm gì? tôi hỏi. Như mọi ngành khoa học khác người mũi khoằm nói. Hạnh phúc của nhân loại.
163,Hay khóc lóc ủy mị cáu kỉnh chuyển thành trầm cảm với chứng loạn thần kinh và hung hăng. Trí tuệ giảm sút. Âm nhạc và sách vở trở nên không còn thú vị với cô. Đồ rác rưởi từ bãi phế liệu bắt đầu được kéo về nhà.
164,Ông tự bắn chết mình khi nhận ra điều này. Liệu pháp điện đã giết chết trong ông khả năng viết lách và niềm vui sống. Trước nguy cơ mắc Alzheimer ông nghĩ đến an tử và tôi hoàn toàn hiểu họ. Những nỗi đau thể xác thì người xung quanh có thể hiểu được và chia sẻ phần nào.
165,Đã nhiều năm trôi qua nhưng khuôn mặt anh đeo kính gọng sừng bị dạng ra vì cái cười điên loạn mái tóc bù xù xoăn tít đang bạc dần chiếc áo phông ngọc lam và quần jean.
166,Tháng Giêng. Ngoài đường tuyết xuống đến đầu gối còn tôi vừa tròn 13 tuổi được một tuần. Tôi ngồi ở nhà buổi tối xem ti-vi phơi quần áo vừa lăn trong tuyết ban ngày. Lúc đó tôi sống với bố và ông gần như không ở nhà cả ngày: khi thì giúp bà nội.
167,Cái chết trong số tất cả những điều đáng sợ của con người không phải là điều tồi tệ nhất tôi đã viết về điều này rồi. Bệnh tật đau khổ sỉ nhục mất người thân - trên đời có đầy những thứ mà so với chúng cái chết trông như câu trả lời cho bảy tai họa.
168,Bức thư trên tờ giấy có tiêu đề nằm trên bàn đầu giường trong vòng sáng đèn và bên cạnh là người bạn đồng hành của chứng mất ngủ khó chịu chiếc gạt tàn đầy tàn thuốc.
169,Tôi hé cánh cửa vào phòng ăn. Khuôn mặt người chăm sóc bệnh nhân nhìn tôi từ trong bóng tối và tôi thấy ngay rằng nó tái nhợt mắt mở to hoảng loạn.
170,Người đàn ông không đội mũ mặc quần bạt xám đi dép da kiểu tu sĩ trên chân trần và áo sơ mi trắng không cổ cúi đầu bước ra từ cánh cổng thấp của ngôi nhà số 16.
171,Trong thời kỳ bất ổn đó mọi thứ do bàn tay con người tạo ra đều phục vụ tệ hơn trước: những ngôi nhà không che được cái lạnh thức ăn không đủ no.
172,Có lẽ người di dân phát điên vì bán báo trên những cánh đồng nhựa đường của Paris nhớ lại con đường làng Nga như một chi tiết mê hồn của phong cảnh quê hương.
173,Có điều gì đó đặc biệt giả tạo trong việc anh ta đặt tay lên vai cậu bé kia như người cha.
174,Ở đây có nhiều đèn lồng và những người qua đường những người đàn ông và phụ nữ vội vàng còng lưng dưới cơn mưa nhiều ngày.
175,Ở đây có những tủ kính được chiếu sáng và lối vào rạp chiếu phim tắm trong ánh đèn neon nơi dưới mái hiên đứng đông những người trẻ rất giống nhau không rõ giới tính trong những chiếc áo mưa bóng dài đến tận gót.
176,Người thanh niên lại đến với chiếc cặp đặt cặp ở chỗ trống bên cạnh anh ta.
177,Đọc xong thực đơn cho người phục vụ họ lặng lẽ nhìn vào khoảng không.
178,Động cơ gầm lên cửa đóng sầm lại và chiếc xe buýt khổng lồ trống rỗng lăn bánh trở lại thành phố.
179,Tất cả các gia đình hạnh phúc đều giống nhau mỗi gia đình bất hạnh thì bất hạnh theo cách riêng. Nhà Oblonsky đã hỗn loạn. Người vợ biết chuyện chồng đã có quan hệ với người gia sư Pháp từng ở trong nhà họ và tuyên bố với chồng rằng không thể sống cùng nhà với ông ta. Tình trạng này đã kéo dài ba ngày và cả đôi vợ chồng lẫn mọi thành viên trong gia đình đều cảm thấy đau khổ.
180,Stepan Arkadyich nhận và đọc tờ báo tự do không phải báo cực đoan mà là loại báo mà đa số theo. Và mặc dù khoa học nghệ thuật hay chính trị không thực sự thu hút ông ông vẫn kiên định giữ những quan điểm về tất cả những vấn đề này mà đa số và tờ báo của ông theo và chỉ thay đổi chúng khi đa số thay đổi.
181,Nghe thấy tiếng bước chân của chồng bà dừng lại nhìn vào cánh cửa và cố công vô vọng để khuôn mặt mình mang vẻ nghiêm khắc và khinh bỉ.
182,Hôn ông cuối cùng vào khuôn mặt đỏ ửng vì tư thế cúi xuống và sáng ngời vì trìu mến cô bé gỡ tay ra và muốn chạy lại; nhưng người cha giữ cô lại.
183,Ông nhận thức rằng mình yêu cậu bé kém hơn và luôn cố gắng đối xử công bằng; nhưng cậu bé cảm nhận được điều đó và không đáp lại nụ cười lạnh lùng của cha bằng nụ cười của mình.
184,Cô bé biết rằng giữa cha và mẹ có chuyện cãi vã và rằng mẹ không thể vui vẻ được và rằng cha phải biết điều đó và rằng ông đang giả vờ khi hỏi nhẹ nhàng về điều đó. Và cô đỏ mặt thay cho cha.
185,Ông lấy từ lò sưởi nơi hôm qua ông đặt đó chiếc hộp kẹo và đưa cho cô hai cái chọn loại cô thích nhất kẹo sô-cô-la và kẹo sữa.
186,Stepan Arkadyich lấy mũ và dừng lại nhớ lại xem có quên gì không. Hóa ra ông không quên gì trừ thứ ông muốn quên – vợ.
187,Nụ cười ngốc nghếch đó ông không thể tha thứ cho bản thân. Nhìn thấy nụ cười đó Dolly giật mình như vì đau thể xác bùng lên với tính nóng nảy vốn có của mình thành một dòng những lời cay nghiệt và chạy khỏi phòng. Từ đó bà không muốn gặp mặt chồng.
188,Ông thậm chí cho rằng bà kiệt sức già đi không còn xinh đẹp và không có gì đáng chú ý chỉ là người mẹ gia đình đơn giản và tốt bụng vì lẽ công bằng phải độ lượng.
189,Không có câu trả lời nào khác ngoài câu trả lời chung mà cuộc sống trao cho tất cả những câu hỏi phức tạp và khó giải nhất. Câu trả lời đó là: hãy sống theo những nhu cầu của ngày nghĩa là hãy quên lãng đi.
190,Thay vì tức giận phủ nhận thanh minh xin lỗi hoặc thậm chí thờ ơ – bất cứ điều gì cũng tốt hơn những gì ông đã làm! – khuôn mặt ông hoàn toàn bất giác hoàn toàn bất giác đột nhiên mỉm cười nụ cười quen thuộc tốt bụng và do đó ngốc ngếch.
191,Có lẽ ông đã che giấu những tội lỗi của mình khỏi bà tốt hơn nếu ông đã biết trước rằng tin tức đó sẽ tác động đến bà như thế.
192,Mắt Stepan Arkadyich ánh lên vui vẻ và ông chìm vào suy nghĩ mỉm cười. Phải thật tuyệt vời rất tuyệt vời. Còn nhiều thứ tuyệt vời ở đó nhưng không nói được thành lời. Và nhận thấy vệt sáng lọt qua bên cạnh một trong những tấm rèm dạ ông vui vẻ duỗi chân khỏi đi-văng tìm đôi dép do vợ thêu bọc da vàng và theo thói quen chín năm vươn tay đến chỗ treo áo choàng. Và lúc đó ông chợt nhớ ra tại sao ông ngủ trong phòng làm việc; nụ cười tắt khỏi khuôn mặt ông ông nhăn mặt.
193,Tình trạng này đã kéo dài ba ngày và cả hai vợ chồng lẫn tất cả các thành viên trong gia đình và người ở đều cảm thấy đau khổ. Tất cả thành viên gia đình cảm thấy rằng không có ý nghĩa gì trong việc chung sống với nhau và rằng ở bất kỳ quán trọ nào những người tình cờ gặp nhau cũng gắn kết với nhau hơn họ.
194,Người vợ không ra khỏi phòng của mình còn chồng thì đã ba ngày không về nhà. Những đứa trẻ chạy khắp nhà như lạc lối; cô gia sư người Anh đã cãi nhau với quản gia và viết thư nhờ cô bạn tìm chỗ làm mới; người đầu bếp đã bỏ ra ngoài hôm qua ngay giữa bữa ăn; còn con bếp đen và người đánh xe đòi thôi việc.
195,Khó chịu nhất là khoảnh khắc đầu tiên khi ông trở về từ nhà hát vui vẻ và hài lòng tay cầm quả lê to cho vợ không tìm thấy vợ trong phòng khách; ngạc nhiên thay cũng không tìm thấy bà trong phòng làm việc và cuối cùng thấy bà trong phòng ngủ với bức thư bất hạnh đã tiết lộ tất cả mọi thứ trên tay.
196,Và khi nhớ lại điều này như thường xảy ra điều hành hạ Stepan Arkadyich không phải là bản thân sự kiện mà là cách ông đã trả lời những lời của vợ.
197,Bà hài lòng hạnh phúc với những đứa con tôi không can thiệp vào bất cứ điều gì để bà tự do với con cái với việc nhà theo ý muốn của mình. Đúng là không hay khi bà là người gia sư trong nhà chúng ta. Không hay.
198,Rừng này nhất thiết phải bán; nhưng bây giờ trước khi hòa giải với vợ không thể bàn đến chuyện đó được. Điều khó chịu nhất là ở đây đan xen vào việc sắp tới về hòa giải với vợ một mối lợi ích về tiền bạc.
199,Stepan Arkadyich ngồi xuống đọc thư. Một bức thư rất khó chịu – từ người lái buôn đang mua khu rừng trong điền trang của vợ.
200,Mặc xong quần áo Stepan Arkadyich xịt nước hoa lên người kéo thẳng ống tay áo theo thói quen nhét thuốc lá ví diêm đồng hồ có hai dây chuyền và bùa vào túi phủi phẩy khăn tay cảm thấy mình sạch sẽ thơm tho khỏe mạnh và vui vẻ về mặt thể chất dù đang bất hạnh bước ra khỏi phòng vào phòng ăn nơi đã có cà phê chờ sẵn và bên cạnh cà phê là thư từ và công văn từ cơ quan.
201,Xé bức điện ra ông đọc đoán ra những chữ bị viết sai như thường xảy ra và khuôn mặt ông sáng rực lên.
202,Matvey đút hai tay vào túi áo gi-lê chống một chân ra và lặng lẽ vui vẻ mỉm cười nhẹ nhàng nhìn ông chủ của mình.
203,Họ bỏ chiếc hộp đang đóng vai tàu hỏa lại và đi vào gặp cha.
204,Vâng! Bà ấy sẽ không tha thứ và không thể tha thứ. Và kinh khủng nhất là tất cả lỗi tại tôi tại tôi mà lại không có lỗi. Đó chính là thảm kịch ông nghĩ. Ôi ôi ôi! ông kêu lên tuyệt vọng nhớ lại những ấn tượng đau đớn nhất với mình từ cuộc cãi vã đó.
205,Stepan Arkadyich không trả lời mà chỉ nhìn Matvey trong gương; trong cái nhìn mà họ gặp nhau trong gương thấy rõ rằng họ hiểu nhau thế nào. Cái nhìn của Stepan Arkadyich như hỏi: Sao anh lại nói vậy? Chứ anh không biết sao?
206,Stepan Arkadyich đã rửa mặt và chải tóc xong và sắp mặc quần áo thì Matvey bước chậm rãi bằng đôi giày da kẽo kẹt trên tấm thảm mềm tay cầm bức điện quay lại phòng. Người thợ cạo đã ra về rồi.
207,Ông cúi đầu xuống và khuôn mặt đẹp đẽ của ông mang vẻ u sầu.
208,Ông không thể ăn năn vì việc ông một người ba mươi bốn tuổi đẹp trai hay đa tình không yêu vợ người mẹ của năm đứa con còn sống và hai đứa đã mất chỉ kém ông một tuổi.
209,Lúc đó ông trải qua điều xảy ra với người ta khi họ bất ngờ bị vạch trần trong điều gì đó quá đáng xấu hổ. Ông không kịp chuẩn bị khuôn mặt cho tình huống ông phải đối mặt trước mặt vợ sau khi tội lỗi của ông bị lộ.
210,Ông chỉ ăn năn về việc ông không biết cách che giấu tốt hơn trước mặt vợ.
211,Cô bé người con gái cưng của cha chạy vào ôm ông và cười vang treo lủng lẳng trên cổ ông như thường lệ vui mừng với mùi nước hoa quen thuộc tỏa ra từ hai mái tóc mai của ông.
212,Ngày thứ ba sau cuộc cãi vã công tước Stepan Arkadyich Oblonsky – Stiva theo cách gọi trong giới thượng lưu – vào giờ thường lệ tức là tám giờ sáng tỉnh dậy không phải trong phòng ngủ của vợ mà trong phòng làm việc của mình trên chiếc đi-văng bọc da.
213,Bà ấy Dolly luôn bận rộn và tất bật và thiếu sâu sắc như ông vẫn nghĩ ngồi bất động với bức thư trên tay và nhìn ông với vẻ kinh hoàng tuyệt vọng và tức giận.
214,Nhưng nụ cười vui vẻ đó ngay lập tức nhắc ông nhớ đến tất cả và ông chìm vào suy nghĩ.
215,Bà cảm thấy mình sợ ông và sợ cuộc gặp mặt sắp tới.
216,Đọc xong báo uống hết tách cà phê thứ hai và chiếc bánh mì với bơ ông đứng dậy phủi vụn bánh khỏi áo gi-lê và phồng ngực rộng ra mỉm cười vui vẻ không phải vì trong lòng có điều gì đặc biệt dễ chịu – nụ cười vui vẻ được gây ra bởi tiêu hóa tốt.
217,Ông lăn tấm thân tròn trịa được chăm chút kỹ càng trên đệm lò xo của đi-văng như muốn ngủ lại một lúc lâu nữa từ phía bên kia ôm chặt chiếc gối và áp má vào đó; nhưng bỗng ngồi bật dậy ngồi trên đi-văng và mở mắt ra.
218,Bà vẫn nói rằng sẽ bỏ ông đi nhưng cảm thấy rằng điều đó là không thể; điều đó không thể vì bà không thể bỏ thói quen coi ông là chồng mình và yêu ông.
219,Bà nội trách ông vì đã thuyết phục đứa cháu đi trượt tuyết.
220,Ở bờ biển Lukomorye có cây sồi xanh trên cây sồi ấy có dây chuyền vàng và ngày đêm con mèo uyên bác cứ đi đi lại lại theo dây chuyền vòng quanh.
221,Không thể quên đi trong giấc ngủ nữa ít nhất là cho đến đêm không thể quay lại với bản nhạc mà những người phụ nữ-bình thủy tinh đã hát; vậy thì phải chìm vào giấc ngủ thôi.
